type;name;01.01.2015;01.02.2015;01.03.2015;01.04.2015;01.05.2015;01.06.2015;01.07.2015;01.08.2015;01.09.2015;01.10.2015;01.11.2015;01.12.2015;01.01.2016;01.02.2016;01.03.2016;01.04.2016;01.05.2016;01.06.2016;01.07.2016;01.08.2016;01.09.2016;01.10.2016;01.11.2016;01.12.2016;01.01.2017;01.02.2017;01.03.2017;01.04.2017;01.05.2017;01.06.2017;01.07.2017;01.08.2017;01.09.2017;01.10.2017;01.11.2017;01.12.2017;01.01.2018;01.02.2018;01.03.2018;01.04.2018;01.05.2018;01.06.2018;01.07.2018;01.08.2018;01.09.2018;01.10.2018;01.11.2018;01.12.2018;01.01.2019;01.02.2019;01.03.2019;01.04.2019;01.05.2019;01.06.2019;01.07.2019;01.08.2019;01.09.2019;01.10.2019;01.11.2019;01.12.2019;01.01.2020;01.02.2020;01.03.2020;01.04.2020;01.05.2020;01.06.2020;01.07.2020;01.08.2020
G;306;82.9401;80.5529;80.8868;81.2433;83.4409;83.1431;83.5985;83.4804;84.0941;83.4219;81.1759;83.239;91.2789;91.8908;94.848;93.6814;94.1064;91.7445;91.2079;90.4626;90.61495;90.9434;90.2555;88.735;95.78845;94.89915;91.64905;82.75575;82.04155;82.57655;84.11905;88.08695;86.3053;84.6664;77.2688;76.10475;96.1817;91.07395;92.7175;90.7411;91.0179;89.19025;86.5679;82.553;92.49245;86.9365;84.5507;83.1534;82.0601;78.6593;78.6642;96.2877;92.1349;90.6485;88.5151;91.8804;89.5655;86.2012;83.651;82.0225;79.714;76.121;79.3764;96.5398;99.8147;97.5526;90.6352;85.1009
G;307;55.0989;52.1935;52.8073;52.8128;61.9982;63.2047;62.1165;62.3113;62.4822;62.8796;61.2743;60.9387;58.971;57.8673;57.888;66.9333;66.1152;65.9903;66.1298;66.9154;66.3987;66.25785;64.5024;63.6791;63.16085;62.119;61.91495;61.6623;68.28055;69.3563;69.0283;65.51885;65.93455;65.51545;65.8605;64.45625;65.19375;64.67935;63.37945;62.64475;63.0879;63.08045;63.04225;62.4542;62.1469;64.08765;63.8964;63.4428;63.0126;61.9609;58.1216;56.6624;59.5675;61.9162;61.5274;62.3102;60.4262;57.2566;58.2746;56.4865;58.1592;57.0039;55.063;54.9143;54.8833;55.5724;55.1809;55.351
G;308;60.4689;57.1758;57.0764;71.4912;70.8543;69.9556;68.7577;64.9083;64.1075;63.213;60.8026;60.8599;61.9279;76.291;75.3915;74.5734;74.8936;76.0328;71.4819;69.6384;68.73015;66.99565;66.92625;66.5225;64.8375;63.21665;63.13995;73.72755;73.8047;73.8469;72.0989;70.24475;71.4815;69.5943;68.35435;67.8765;69.61095;64.2507;77.80035;73.0114;73.01795;73.5354;74.2654;73.3411;73.32655;73.56855;71.87595;77.8894;74.55965;65.5026;65.611;74.4584;82.4482;82.767;77.764;80.4533;80.2361;58.1572;56.1041;56.1419;56.8012;55.3823;55.6943;88.4111;84.6429;84.9669;82.0286;82.934
G;309;74.8442;72.5563;72.6223;72.6899;77.8077;78.047;77.4543;77.2078;77.2659;76.7022;76.205;76.3578;76.1359;75.1913;75.1267;75.3408;78.5472;77.1384;76.9353;77.3156;77.10985;76.5298;84.5563;90.2307;89.87775;91.10775;91.03795;92.2254;86.4409;88.67195;87.41855;86.91865;87.9405;83.2421;82.838;81.96415;84.69945;85.5051;85.5585;93.7967;93.8503;93.846;93.3572;93.41515;93.33415;93.37905;93.5134;93.4655;93.22735;94.5287;93.5068;93.1454;87.1831;89.0237;93.4776;80.621;81.4606;81.8795;80.8561;80.751;82.1874;82.05;82.228;83.6094;83.5165;83.4279;83.5913;83.6312
G;310;100;96.1291;95.5689;94.6624;95.8066;95.3821;100;100;100;100;100;100;100;100;99.8999;100;99.4195;99.3865;99.9763;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;99.6494;87.7485;86.3921;86.2369;86.89765;86.7958;83.92745;84.572;84.4043;85.6465;85.4443;85.4099;85.3864;83.6763;71.5361;70.9398;70.4559;70.3481;69.2016;69.4679;69.6143;56.7213;57.1152;56.0878;53.8302;50.8693;52.3328;53.6125;53.6436;52.3749
G;311;69.9967;64.8851;64.9476;78.3056;78.453;78.3448;78.6261;78.8343;78.9515;79.2816;79.4553;79.4877;79.5329;74.5172;69.4632;73.9972;74.1273;74.1273;74.1974;74.40285;74.7573;73.96565;72.969;72.2988;72.35135;68.85385;68.8635;76.7614;77.06785;75.7501;75.32945;74.5476;73.78725;72.9519;72.467;71.97015;71.8214;70.71445;70.78095;81.51805;80.6787;78.8664;78.0634;77.00115;76.1209;74.82315;73.8691;73.0186;73.44555;70.8847;71.1455;80.8428;80.7972;79.8889;79.2179;78.3551;77.3196;76.7451;75.8098;75.6794;78.362;76.7312;75.5718;83.9413;82.9591;81.6003;80.9586;79.4214
G;312;77.5477;73.7769;73.976;77.0295;82.0294;85.8947;84.4299;83.0216;80.5689;80.9051;77.7089;78.4172;76.8937;75.7751;75.1628;73.7377;83.375;82.2285;78.6264;89.3525;86.5118;89.4157;88.20105;87.4461;90.3075;87.30025;89.60305;95.18015;90.5814;95.1471;94.28815;88.4022;83.37625;82.49295;84.1666;84.5321;92.86945;89.08745;88.3753;99.316;99.3034;99.3005;99.259;99.27455;99.2469;99.33195;99.29205;99.34245;99.5062;96.217;97.3367;99.4515;99.4733;99.5033;99.5006;99.498;99.5195;99.5258;99.5201;99.548;99.7488;96.3306;96.9007;99.4526;99.4587;99.4623;99.473;99.4689
G;313;53.3589;49.8468;59.0598;60.0361;62.728;63.4507;48.7087;54.8151;54.6928;54.2507;54.9271;54.6655;50.7598;51.3062;52.0952;53.0903;53.6081;53.823;54.0448;53.2509;54.3534;54.75795;55.0557;56.7011;57.5784;56.95705;57.52555;57.8466;49.0986;40.3108;39.3968;38.842;38.93145;39.05125;41.8047;41.7496;40.70205;40.5798;40.57815;42.66455;41.72035;41.435;41.69205;40.5768;40.4055;40.8121;40.8968;42.1572;40.39785;40.2517;40.6375;44.6181;44.8081;44.3831;44.0437;44.1002;42.7239;42.7141;46.1552;50.7128;52.2916;50.7886;50.876;50.5115;50.1436;49.291;49.3214;52.4942
G;314;67.0016;64.5977;63.41;63.698;62.5621;60.102;56.4679;54.8016;53.8828;53.6335;53.9746;53.8795;36.3003;34.8204;45.6088;42.4101;42.2396;43.2105;39.2418;39.7382;40.8551;36.3771;37.16435;50.55065;50.0654;62.8181;58.47655;57.2609;56.5006;58.3818;57.2735;57.98805;58.8145;56.48755;54.7876;54.368;53.1384;50.3502;52.61095;60.5675;59.60375;58.50275;58.00015;57.18255;67.39875;67.86785;68.09795;67.3895;65.229;63.8981;63.2043;54.687;54.6723;54.6579;54.1693;54.4207;58.974;57.9732;57.6466;59.054;55.2288;56.8021;56.7951;66.3429;65.6009;65.5504;65.0986;65.1916
G;315;81.9127;68.4461;70.4274;82.6482;83.1659;83.3288;83.4253;83.4036;83.368;83.439;83.8512;82.7645;82.6587;81.2779;81.1268;85.3031;84.941;83.815;82.8718;82.16395;80.90425;80.3286;78.83055;77.4564;74.4277;72.8621;72.48355;82.65535;81.67545;80.9991;80.08575;80.28625;79.44035;77.3311;75.4986;74.20125;72.8535;72.32565;71.04125;83.19955;82.51575;81.34345;80.32305;78.63255;77.8225;76.65315;75.18365;74.61025;76.5115;75.4654;75.9654;86.9059;86.6139;85.5488;83.8806;84.0859;82.4023;81.4176;79.8364;78.9975;79.6226;78.8594;78.9344;88.9782;86.4874;85.5486;85.4948;85.9364
G;316;71.18;71.8887;74.6705;74.308;78.5318;74.6708;73.6704;74.5882;74.6709;74.6732;73.6146;74.7246;74.4417;74.8335;74.2648;73.396;73.2862;73.1433;72.6532;74.06745;70.77965;72.2425;71.65475;70.8179;68.54705;67.66235;68.28605;67.48015;66.6208;72.06075;66.8382;65.0875;65.6435;65.4907;65.481;65.66525;65.61855;69.28565;62.3103;62.74;64.37785;71.628;73.0746;72.41585;73.44015;71.88565;70.1993;69.0785;68.98795;67.3493;77.1056;79.1433;78.7297;76.3687;79.5546;76.7468;75.7793;77.3574;76.801;84.6953;84.089;82.3438;82.0814;80.4814;79.2719;89.3391;88.2235;87.7343
G;317;72.9574;72.9419;72.4782;82.8141;83.0624;81.9842;81.689;82.0012;78.5559;81.3614;81.3167;81.6064;80.5326;81.8248;82.0477;81.7306;81.5939;81.2337;80.1829;79.6196;79.9466;78.3194;81.20805;80.82925;79.22765;78.8837;78.969;82.5303;82.59;82.73675;82.5034;82.41905;87.8702;87.9986;88.0688;88.6745;86.02045;85.88825;84.18765;85.81225;85.337;86.0745;85.96795;85.72295;84.80265;84.99725;85.14115;85.0962;82.6052;83.0867;81.5386;81.0678;80.5944;80.1339;80.5;80.9528;80.7143;80.808;81.2761;84.8488;85.0549;84.9053;82.5678;82.4414;81.7116;83.3099;81.6397;80.8788
G;318;71.8767;63.6927;64.648;69.8962;71.6629;72.756;65.7843;64.9125;68.5027;57.9319;59.7115;60.5337;46.8436;47.0871;48.2123;48.5583;50.0469;50.5158;48.8938;47.3629;48.7737;49.87925;50.5385;49.6998;51.47405;59.2771;61.3056;64.8062;65.32135;66.0142;65.00295;64.9022;65.5981;66.1218;66.1121;64.81045;60.70545;60.0282;59.7075;52.2421;50.24975;50.0157;74.1171;74.10175;70.48985;70.97975;67.0164;64.4255;62.43845;61.0826;100;96.9422;99.2785;99.4416;100;81.7139;40.2493;100;100;100;85.3107;84.4856;82.7582;80.1615;80.4047;80.0356;79.8569;78.4297
G;319;100;97.2586;98.1197;90.3792;90.1075;100;100;97.751;99.3673;97.9105;92.2581;92.1133;90.9495;85.1184;80.4503;74.478;82.1457;82.8448;80.7683;87.88305;87.2339;77.97085;85.53105;86.16195;86.03565;77.7667;76.86015;71.7305;72.74415;75.7647;78.6762;89.1399;87.722;81.63005;72.4655;78.304;76.81385;72.0191;73.43425;76.20765;74.96555;73.8146;74.78085;72.3582;89.6852;86.3583;87.15585;87.7831;79.01725;78.7725;78.5221;68.0268;68.8383;71.6396;65.0173;64.6787;63.6605;66.1118;65.9749;73.3335;67.8423;68.4134;68.048;67.8805;69.8294;67.7289;66.2684;64.791
G;320;50.4213;42.9086;45.5627;46.6088;47.3235;46.8242;47.4256;46.4967;44.5279;47.6499;48.6632;48.9746;49.3149;50.9558;48.6561;51.0882;47.9181;52.8819;50.0676;50.3864;48.82435;46.27575;48.59585;49.14865;51.51835;50.5961;50.1471;50.8478;50.30035;49.52335;48.21635;48.22725;54.84105;51.45055;51.8187;51.1605;51.8087;47.1899;47.1288;47.08275;43.7428;41.9611;45.0715;44.26655;38.9222;37.1291;33.55975;32.74265;36.96145;35.8551;28.2447;27.5553;26.7484;25.6154;62.167;61.8114;62.1888;61.4161;61.1047;59.9647;57.6383;53.4226;51.4287;69.6251;69.1238;68.6595;67.5632;66.8615
G;321;70.8583;69.2191;69.8554;73.7485;73.8101;72.6939;72.8579;72.873;73.3391;73.3593;71.7762;72.0584;71.2499;69.5226;69.588;75.5203;74.5586;75.665;74.7284;77.2257;76.3387;77.4013;77.0608;78.31665;78.0048;78.40945;77.9634;77.50435;78.84495;78.74535;79.73855;79.10235;79.6904;78.1957;77.3152;76.6435;74.6304;71.6826;71.9501;84.18605;84.15775;84.5207;83.26625;83.92245;83.42105;82.23765;83.44505;83.8608;83.14065;77.1651;67.8248;75.4836;75.7544;76.4583;76.0279;74.5632;75.7072;76.9108;76.4217;76.3544;79.8189;80.8246;81.742;82.2272;86.3972;86.05;86.192;83.5954
G;322;72.2851;67.1295;68.2883;67.5209;68.1975;68.1429;78.1467;75.7514;73.3173;72.0788;73.489;72.7792;71.5629;69.6576;68.4037;67.0564;66.571;66.7883;79.1254;77.00905;75.53645;73.94085;73.78015;72.1136;70.02205;69.4631;70.4011;69.4702;67.4811;66.42175;74.85875;73.35945;72.59315;71.87685;70.6516;69.6487;69.65265;66.39015;67.125;65.76565;78.83125;79.21385;75.96965;73.24255;71.9659;71.32575;70.88705;70.0962;68.4865;67.7188;67.7942;86.0802;83.8855;82.8247;82.5001;82.0545;81.9147;81.9071;81.0738;80.4233;81.0786;80.7836;79.7052;79.6789;79.0441;79.6754;79.2033;86.6407
G;323;67.9476;67.1717;67.4824;66.6838;66.8668;65.4773;66.2667;66.4439;66.6149;67.397;68.7238;68.3609;69.0217;63.4672;62.9011;68.438;68.1649;67.7462;67.7893;65.25235;63.93565;67.455;67.5231;67.7973;67.35845;68.97295;68.82325;67.4827;67.73535;67.9864;68.43075;68.36015;68.41975;68.93705;68.34555;68.401;66.9056;65.337;61.14925;43.7214;31.2744;31.55935;31.48385;33.537;33.5206;32.8419;32.42015;30.73705;30.42895;29.1589;29.222;36.5179;41.8072;91.9651;92.0963;87.3282;87.1173;85.1856;85.0806;86.8099;83.8022;84.1279;87.8177;88.2711;83.3735;86.0706;83.3259;82.6521
G;324;62.3622;55.8236;56.6977;60.0909;46.2945;60.2757;58.7749;66.7746;65.3135;65.1332;62.8636;63.4791;59.1091;57.7222;64.2533;59.3786;56.9222;62.4697;57.3997;56.12115;73.7561;78.5877;77.37525;78.69805;72.40075;65.38485;65.4034;63.89045;74.77225;77.6735;75.6214;75.3445;77.47105;75.09245;71.99265;75.9866;77.69525;70.69645;69.62775;65.3072;69.06255;66.6393;66.5072;62.40385;68.63775;66.2694;70.6025;78.66;75.0568;73.7251;72.5502;73.8945;74.0557;76.8614;77.6298;74.34;73.3331;74.6924;86.7268;84.478;70.7987;70.8706;73.098;63.4788;64.8669;64.1049;69.218;68.7941
G;325;44.1278;44.5413;44.5676;44.7021;44.2242;44.6428;45.0201;45.5548;44.4759;45.0438;45.5788;46.8211;56.3212;67.8067;69.893;70.0916;70.0919;69.591;70.1573;69.6769;68.8987;69.7112;69.56365;69.6869;67.445;67.1668;65.9692;64.8496;64.88545;64.73275;65.04005;65.30555;65.42125;65.35465;64.56625;66.10265;65.8644;65.7353;65.09865;65.52175;64.19215;63.97895;64.19005;64.6131;64.65515;66.0419;64.12415;63.58105;63.46025;63.4341;55.7067;53.8623;53.4155;50.9719;50.7633;50.8135;51.2157;52.0165;51.7786;54.0761;52.5474;52.3029;52.4277;50.7394;50.7742;50.8653;50.5472;50.8066
G;326;56.253;55.7989;55.7048;58.312;57.0858;57.0695;57.1256;56.1965;55.5729;55.9724;56.1393;56.0367;55.7531;55.5986;55.3197;55.6978;55.4904;55.6737;55.4879;54.91345;57.1476;57.4385;57.8247;58.0323;56.4695;56.92335;57.2567;56.69585;56.56205;57.85275;56.7084;56.3808;58.27645;57.94265;57.62985;59.28605;58.73495;58.9638;59.56615;58.48575;61.0878;60.4522;59.35675;58.34545;61.11005;59.9661;64.16195;63.9076;62.7846;63.686;63.0555;62.8041;62.7873;62.3558;61.6019;64.7245;64.229;63.3315;66.4849;66.4648;64.5328;68.4703;68.316;68.1284;67.9881;67.9482;67.361;67.106
G;327;55.7184;49.8318;62.6525;62.3278;62.3005;62.5868;62.6546;62.7686;62.9718;63.4398;63.6467;63.8753;63.507;62.6297;62.2118;67.9683;68.0002;67.6057;66.8691;66.52315;65.10045;64.1254;63.7357;63.41265;63.14105;65.25565;63.4028;71.89035;70.8592;71.7278;70.66845;70.3874;68.9698;68.5682;68.23585;67.32025;66.3744;68.77845;68.15565;67.5842;76.96245;76.1394;75.5294;75.1956;74.4214;73.5302;73.09525;72.9205;71.80175;71.3545;70.8971;78.1878;78.3617;78.5057;77.2969;76.9107;76.1068;75.7362;75.4039;75.1826;74.4552;74.3399;73.5041;73.2361;79.972;80.6113;80.7369;80.3625
G;328;70.7134;69.0396;74.0426;73.6913;73.3886;72.5254;72.7446;73.5488;69.7792;72.577;72.3038;73.4313;74.28;77.8634;80.3906;80.9092;80.8872;80.7346;80.4171;79.66775;77.78265;76.31165;76.53445;73.9443;75.32125;73.6563;78.76615;78.5667;81.32745;80.5438;79.20475;77.57645;77.395;76.3005;76.5107;74.7694;74.30555;75.0844;81.9731;80.13465;80.76465;80.1537;81.1132;80.1922;78.2702;79.1613;78.938;76.87485;75.7899;75.9592;74.1288;83.2191;86.7231;86.7548;85.3513;84.5937;85.2314;85.6141;84.3554;84.5461;83.2118;81.8827;89.556;87.0418;86.8135;86.4852;84.8372;84.89
G;329;67.8367;68.8252;68.6575;68.548;69.9265;70.9031;71.2212;69.0405;66.5278;70.0967;68.3453;68.4412;70.6365;65.7344;67.258;72.1835;74.2093;74.6094;73.9355;73.44165;74.17435;74.20265;71.3991;71.51805;72.749;69.5348;62.3286;65.1646;65.21745;66.3734;71.25285;69.64635;69.2492;73.9901;73.8798;74.0166;78.41235;76.53065;76.4361;81.353;79.88065;79.5192;78.0221;77.1486;73.9209;75.5673;73.69145;74.313;76.8329;76.4955;77.0548;82.1962;81.0103;79.3471;76.1719;80.9289;79.2146;73.2538;71.897;67.4327;63.4492;62.2268;86.5319;84.1886;85.3563;78.2902;83.075;80.4828
G;330;78.514;76.3613;76.9994;77.041;76.6093;76.6101;91.6672;91.3408;90.3303;90.7371;90.4535;92.4267;89.7872;88.7806;87.0773;83.6372;82.1297;88.9995;88.2571;87.37175;87.0003;90.54605;90.1387;89.44675;87.92905;87.8455;88.6786;93.5498;93.1734;93.214;92.62285;92.71085;91.4339;90.5949;90.3073;89.6352;89.373;90.2235;89.7616;92.68655;91.49345;91.3561;91.07885;87.63115;86.4402;85.2477;85.41565;85.3329;82.6174;81.0488;80.3013;84.4874;91.5849;86.412;90.6282;85.7145;85.1929;85.7553;84.6173;85.9093;84.5884;83.1943;84.1652;92.7175;86.2422;87.4506;90.1719;90.543
G;331;73.7993;68.3019;68.0049;69.167;74.8428;76.0169;72.9268;72.8178;71.0484;69.7204;64.9386;62.936;67.6921;66.8834;67.4951;67.4075;78.4269;79.0365;74.8753;77.0806;75.44685;74.174;73.853;73.32735;71.45325;69.2888;69.2873;76.35715;74.11015;73.4614;72.7608;72.94005;71.5616;71.04045;71.29575;70.1392;70.3862;68.33015;67.05235;79.92455;78.5313;76.08385;76.67445;75.03515;74.241;69.80725;68.54025;64.12855;62.9192;60.7128;60.7208;68.8179;68.6268;70.3536;67.9075;65.878;65.4453;74.4586;72.0558;71.1241;71.2263;69.6086;69.5961;67.763;67.3596;66.7162;66.9422;65.8475
G;332;73.5433;65.1775;65.2636;82.0664;82.1404;81.9078;82.2762;82.2494;81.1116;78.8294;80.1939;79.6084;80.4707;82.2229;82.3597;81.8276;81.1187;81.3783;82.2343;82.1792;82.07495;78.17495;78.2722;82.35345;76.67835;74.1393;73.24875;75.07035;82.7182;81.44175;82.40005;78.2675;75.53585;76.05055;75.15515;72.8112;76.76235;75.2959;73.14935;81.105;80.96325;78.07725;79.97475;79.2692;77.8668;74.85145;75.85965;71.3635;69.47395;64.7486;59.0368;80.8898;80.9914;79.3169;79.7312;80.3113;79.9105;78.8037;79.5726;80.419;81.5015;81.0559;81.0861;80.9472;81.2661;81.0505;80.8328;81.227
G;333;94.5253;93.9963;94.1355;93.408;93.2132;93.3766;94.5993;94.2488;94.1133;93.3948;90.3185;88.908;87.5803;74.4314;76.2039;83.0906;88.1025;89.145;89.8073;88.0367;90.98475;88.66905;91.4116;93.67255;92.9304;92.34515;90.6733;90.82575;91.01355;90.84225;93.2455;93.24235;92.8901;93.0228;93.19475;93.21455;93.2549;81.08675;83.37725;84.45175;79.6329;87.1295;93.6644;93.5028;93.26405;93.2268;93.16605;92.91185;92.82615;88.4828;92.807;91.3574;92.1303;92.0566;92.2956;91.0341;91.8614;92.023;92.297;92.4007;92.1305;76.0211;73.6734;77.1953;91.8659;91.8784;91.7769;91.9864
G;334;61.4257;60.8627;60.8571;60.7054;60.746;60.7613;60.8248;60.5708;61.4762;61.4036;60.8961;60.1131;61.4976;63.3555;63.8894;66.2271;69.7878;70.0987;70.582;69.6705;68.73355;75.43995;74.9755;74.5282;72.25295;72.31435;72.7013;76.61425;75.8532;76.56535;77.4908;72.8005;72.55745;59.9393;60.3987;60.7749;61.44685;61.28775;61.06275;66.21655;65.3216;65.0896;67.0528;66.88;66.53785;66.92815;67.8752;67.51295;66.867;66.3465;66.9586;67.6655;67.9709;67.9409;68.5296;71.3673;72.2813;74.1891;74.2158;73.9862;72.5768;72.9473;73.2854;74.1393;73.4865;72.0692;72.2453;71.9327
G;335;70.2732;64.3558;64.7191;72.3137;72.6942;73.078;73.0162;72.4476;72.9058;73.2068;73.3761;73.837;73.2954;73.1902;73.6967;74.9868;75.0926;75.4549;75.7174;75.5756;76.109;76.45175;76.1404;66.13305;64.63835;64.3749;64.4631;60.7987;61.1922;60.2829;60.32815;58.60755;58.83805;57.6775;58.42815;56.75095;55.8334;55.0583;54.1222;54.7756;54.758;54.4356;53.7759;76.02445;64.75785;65.01265;67.5881;66.6046;64.6447;64.9838;65.0573;67.5911;67.9366;67.8944;66.6329;66.4619;65.9669;66.8483;65.0165;64.0662;70.7135;71.4335;70.5072;74.2203;74.1243;76.744;76.174;76.1993
G;336;60.0441;59.3471;61.4533;65.8359;76.1706;54.4086;47.9052;47.4162;45.3665;47.0247;50.2343;50.013;49.1924;50.1008;51.1175;51.2051;52.1806;52.4352;53.0145;53.1117;49.74205;50.47395;51.1218;49.97045;51.6079;51.55525;51.66845;52.07;51.6701;51.6934;51.57975;51.521;62.11105;100;141.0837;100;99.63805;99.39805;99.3979;100;100;97.4331;98.15395;97.62985;99.98285;99.5983;99.61045;99.6172;99.65905;95.362;96.3213;99.7362;99.7352;99.7362;96.2131;94.2883;92.5866;92.2759;88.3737;87.306;86.8602;86.0064;88.4184;98.5264;95.8069;91.048;88.9683;84.6685
G;337;57.169;54.1166;54.3755;56.6105;58.0771;58.0333;57.4329;56.7953;53.3496;41.164;41.4663;48.8116;43.9458;41.1018;41.5647;42.7647;41.5197;38.8891;55.6005;53.2888;52.50315;51.61385;51.1481;51.3439;48.86925;46.6856;46.0718;47.60435;47.75585;47.12475;72.36845;72.3161;71.4265;71.87095;71.9314;71.3791;71.20655;68.80035;68.25515;69.28135;69.35485;68.8665;68.9235;68.78755;68.4889;70.0128;69.35925;70.3075;70.58545;69.3275;68.7879;69.8661;69.6555;69.691;69.6859;70.4065;69.7537;69.7048;69.8679;68.3803;67.8021;67.8363;67.7305;66.8701;66.8265;64.2528;64.8489;64.5678
G;338;97.5121;98.7578;99.1855;100;100;100;100;100;100;100;100;100;98.354;97.8246;97.8328;97.767;98.8713;97.7484;97.3958;97.5051;97.54825;97.50815;98.25325;97.54895;96.57125;96.1844;97.2777;96.37545;95.12635;99.12695;98.66305;99.0578;100;100;100;100;100;95.9565;95.95;96.31745;99.2615;100;100;100;100;100;100;100;100;100;98.5973;100;100;100;100;100;100;100;100;100;100;99.7728;100;100;100;100;100;100
G;339;67.6508;59.3731;61.2645;60.0505;59.2838;60.5004;63.1567;61.7416;60.6141;61.615;61.5019;62.0038;63.5311;64.3212;66.7996;68.4054;66.9765;67.9237;71.7933;70.87305;71.9572;71.94205;72.4429;74.56665;74.365;76.20285;76.805;76.0266;75.48055;76.59245;68.76895;68.6421;68.7556;69.62115;68.6695;67.71525;66.9911;65.63045;66.3327;66.3734;65.99095;66.51565;67.51825;66.94275;64.70205;65.7902;65.21605;64.04875;63.3286;64.6281;62.9056;56.9271;58.6323;55.5068;55.5452;55.52;57.4279;59.6009;61.5214;62.4251;59.7214;58.033;58.1016;55.3727;53.8806;59.7574;59.9606;59.407
G;340;67.3437;66.646;65.3333;64.0682;66.0362;65.9845;68.3207;68.309;67.2304;68.4651;67.3311;66.6441;67.0888;65.7233;64.2137;66.3852;68.5428;69.0808;68.7319;68.9815;69.06835;68.3603;68.4443;68.87125;67.9011;67.7339;67.73395;69.8912;69.0604;68.553;68.95805;66.96935;67.2332;68.9658;65.053;68.81215;67.80605;67.3475;67.67525;70.54215;70.5743;70.62835;69.84265;69.3568;68.7495;69.377;69.06095;70.1769;68.53325;66.8624;67.8728;70.962;71.5098;70.7171;70.619;70.7835;70.8099;70.2593;69.1899;69.1831;70.4215;69.1365;68.6285;68.7476;68.8752;68.6406;68.3685;68.991
G;341;57.9483;56.6268;56.8773;57.1187;65.099;64.5849;61.3895;61.3616;60.923;60.9075;60.7705;62.4924;62.3777;60.4722;60.3849;60.5914;62.2829;62.0725;62;61.9585;61.7354;61.7526;61.6992;61.537;61.05785;60.94845;60.58975;62.75395;62.6381;62.57345;62.4966;62.31715;62.3211;63.1024;63.46235;63.09125;63.1399;60.57125;60.3147;60.15195;60.15675;59.84255;61.6767;62.6681;60.91635;60.70065;60.3079;60.24215;59.78145;59.2853;59.2334;63.2143;63.3072;63.1384;62.9585;62.4808;62.3486;62.7229;63.3458;63.0589;63.0197;62.866;62.8514;64.7382;65.2735;65.3078;65.2869;65.105
G;342;86.2854;84.0847;84.0548;83.8298;91.5378;89.7137;92.7592;92.822;90.0342;90.9846;91.8295;89.3384;88.7625;86.7182;85.7776;93.8738;91.5824;89.7739;91.0177;90.7872;88.90525;90.0067;86.7559;85.12395;84.7946;83.59605;83.97565;92.5477;87.9796;87.5618;86.0651;84.49915;83.0522;82.8557;82.52945;82.47615;77.67785;77.681;77.74935;95.0983;94.01035;93.15015;93.52295;92.1297;92.04475;91.30175;91.064;90.5106;91.94035;91.1047;89.8724;94.3381;94.1877;94.2628;93.9501;92.8247;91.6697;91.5165;90.8068;90.2308;88.6954;88.6505;89.0366;93.6061;91.6708;91.4987;91.2991;91.579
G;343;49.2118;44.6326;48.2202;50.4964;53.5703;53.004;50.9622;54.2581;50.8886;53.7615;54.5669;54.1136;51.9913;47.7398;47.8561;53.6721;55.1138;54.4161;54.819;54.99;55.9612;56.6751;55.53435;57.0131;59.90635;58.64565;59.60505;62.8847;62.50185;62.83675;62.1927;62.0707;61.9806;60.6138;64.44235;64.3515;64.6427;64.9259;64.8911;65.5001;63.49955;63.31005;63.40355;70.92855;69.65645;71.4755;71.40665;69.848;69.1242;70.4953;70.6257;72.7453;72.4045;72.7118;70.107;70.0689;67.1297;67.4635;67.7693;67.5828;68.3142;67.8106;66.4845;62.7391;63.7666;64.7;64.9496;64.1052
G;344;67.0943;62.2498;63.4414;71.6922;73.662;73.4009;72.9356;73.1056;72.1775;74.0365;74.7793;72.8761;69.9392;67.6619;68.6241;77.3971;77.5114;76.7592;75.5689;75.20625;75.2692;77.3763;78.99715;79.10315;74.535;75.8721;77.7466;80.638;82.6555;83.8203;80.581;80.2243;79.0966;76.67895;76.7249;74.66265;73.1409;72.1319;76.43965;80.0697;81.68295;80.5631;78.898;76.96695;76.77075;76.35235;75.82305;75.60715;75.6982;75.7761;75.6238;86.0964;84.734;82.5934;79.6362;77.0954;76.3903;75.2487;73.9219;76.0323;83.0854;83.33;83.4682;84.9396;84.1038;83.6441;82.2648;77.5302
G;345;54.3242;49.6084;49.7928;49.8425;49.8201;51.4594;49.9379;50.0621;50.0818;50.0389;50.1589;50.1759;50.1596;55.9161;55.7901;55.8238;55.6939;56.7398;56.7499;56.7812;56.6111;56.99035;56.83585;56.81765;56.9808;56.89345;56.4459;56.35425;56.39795;53.18345;53.22945;53.5531;52.2352;52.2571;52.40575;52.4359;52.39745;52.41365;52.1833;52.1619;51.9985;51.0486;51.88995;52.1841;52.3978;52.4621;51.9967;51.0298;54.76025;54.3157;53.0133;60.5395;57.6679;60.4637;60.1718;59.1111;59.2818;59.169;59.3745;59.0766;57.2397;57.2347;56.8354;56.8897;57.8904;57.9083;57.8013;57.9149
